# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.925,4.4,179.96351668902795,0,3.0,-0.32576182221450406,180.0,0.0,0.0
 0.05012399020268143,2.9212313791732463,4.400002399684328,179.96351668902795,0.1503719706080443,3.0000000000000004,-0.32576182221450406,180.0,-3.3694838362806383,0.0
 0.07116346611814844,2.917403649120747,4.400009573072237,179.892624515007,0.21349039835444536,3.0000000000000004,-0.3086058836166857,180.0,-4.176354047243704,0.0
 0.08749305682364068,2.913517473243146,4.400021481666119,179.82442636277423,0.26247917047092206,2.999999999999999,-0.292700748945919,180.0,-4.717229316686385,0.0
 0.10141185251960302,2.909573514941089,4.400038086968363,179.7587682116643,0.3042355575588091,3.000000000000001,-0.2779333383767812,180.0,-5.104115051450142,0.0
 0.11380591541322535,2.9055724376152186,4.40005935048136,179.69550748870034,0.3414177462396761,3.0,-0.26420269081171466,180.0,-5.387590732296803,0.0
 0.12512738862994688,2.90151490466618,4.400085233707501,179.634512024522,0.3753821658898407,3.0000000000000027,-0.25141847347676927,180.0,-5.5964584456456885,0.0
 0.13564348629685075,2.897401579494618,4.400115698149176,179.5756591209188,0.40693045889055224,2.9999999999999947,-0.23949969523932138,180.0,-5.749183399549766,2.8755536133365893e-12
 0.14552739501570974,2.8932331255011756,4.400150705308777,179.51883471698966,0.4365821850471292,2.9999999999999973,-0.2283735937808523,180.00000000000003,-5.8584935356279875,-3.032825266459981e-12
 0.15489875898603792,2.889010206086499,4.400190216688691,179.4639326417495,0.4646962769581137,3.0,-0.2179746780899424,180.0,-5.933599288430862,0.0
 0.16384420616041823,2.8847334846512314,4.400234193791311,179.4108539427609,0.4915326184812546,2.999999999999997,-0.20824388790471823,180.0,-5.981400462994718,0.0
 0.1724287610306597,2.880403624596018,4.400282598119028,179.35950628228542,0.5172862830919791,3.000000000000003,-0.19912786869876023,180.0,-6.0072005256630625,0.0
 0.1807026465442616,2.8760212893215025,4.40033539117423,179.30980339287885,0.5421079396327848,3.0000000000000036,-0.1905783367845898,180.0,-6.015157068499609,0.0
 0.18870556428039836,2.871587142228329,4.40039253445931,179.2616645856897,0.5661166928411951,3.000000000000007,-0.18255152449783627,180.0,-6.008580189129712,3.660730894593816e-12
 0.19646950821639686,2.867101846717143,4.400453989476658,179.21501430596632,0.5894085246491907,3.000000000000007,-0.1750076918178351,180.00000000000003,-5.990138111007261,-3.763879497741551e-12
 0.20402068233008938,2.862566066188588,4.400519717728663,179.16978173012507,0.6120620469902682,2.9999999999999964,-0.16791070147810605,180.0,-5.9620033937547605,0.0
 0.21138084753673908,2.857980464043309,4.400589680717716,179.1259004001844,0.6341425426102173,2.9999999999999964,-0.16122764133568535,180.0,-5.92595969249193,0.0
 0.21856829242404685,2.85334570368195,4.400663839946209,179.0833078914902,0.6557048772721407,3.0000000000000075,-0.1549284903336949,180.0,-5.883481398549938,0.0
 0.22559854853088687,2.8486624485051557,4.400742156916531,179.04194551045856,0.6767956455926607,2.999999999999996,-0.14898582974375235,180.0,-5.835794254098557,-4.127235646744807e-12
 0.23248492766284182,2.84393136191357,4.400824593131072,179.00175801868878,0.6974547829885255,2.999999999999992,-0.14337458000731493,179.99999999999997,-5.783922058246478,4.2081269452088225e-12
 0.239238932425641,2.839153107307838,4.400911110092223,178.96269338155972,0.7177167972769231,3.0,-0.13807176989243436,180.0,-5.7287233379310045,0.0
 0.2458705746397942,2.834328348088603,4.401001669302376,178.9247025380387,0.7376117239193826,2.9999999999999916,-0.13305633411406728,180.0,-5.670920289656029,0.0
 0.252388625639869,2.8294577476565106,4.40109623226392,178.88773919037334,0.757165876919607,2.9999999999999956,-0.12830892965811738,180.0,-5.61112204255013,0.0
 0.2588008154121453,2.8245419694122047,4.401194760479244,178.85175961100114,0.7764024462364357,2.9999999999999916,-0.12381177278970107,180.0,-5.54984336864447,4.501965946487348e-12
 0.26511399275916187,2.81958167675633,4.401297215450741,178.8167224655667,0.7953419782774855,3.000000000000009,-0.1195484939601682,180.00000000000003,-5.487519933728837,-4.569213728474124e-12
 0.2713342553950039,2.81457753308953,4.401403558680801,178.78258865035951,0.8140027661850116,2.999999999999991,-0.11550400927782346,180.0,-5.424520828336362,-4.634376464700789e-12
 0.277467056570499,2.8095302018124495,4.401513751671815,178.74932114264695,0.8324011697114969,2.999999999999991,-0.111664401106416,179.99999999999997,-5.361158869815508,0.0
 0.28351729318430086,2.8044403463257335,4.401627755926171,178.7168848629604,0.8505518795529023,2.9999999999999907,-0.10801681732917666,179.99999999999997,-5.297699185729385,9.51818497195934e-12
 0.2894893791469365,2.799308630030026,4.401745532946261,178.68524654801905,0.8684681374408092,2.9999999999999813,-0.10454937438769507,180.00000000000003,-5.234366324103537,-4.818931437247663e-12
 0.2953873068930588,2.794135716325971,4.401867044234477,178.65437463364273,0.8861619206791761,3.0,-0.10125107374169004,180.0,-5.171350270412167,0.0
 0.301214699289921,2.788922268614213,4.401992251293207,178.62423914639544,0.9036440978697626,2.9999999999999907,-0.09811172638116188,180.0,-5.108811475020421,0.0
 0.3069748537040609,2.7836689502953975,4.402121115624841,178.5948116034266,0.9209245611121823,3.0,-0.0951218832264635,180.0,-5.046885105127223,0.0
 0.3126707796193705,2.778376424770167,4.4022535987317735,178.5660649197647,0.9380123388581112,3.0000000000000098,-0.09227277219367706,180.0,-4.985684640937999,0.0
 0.31830523091708396,2.7730453554391676,4.4023896621163905,178.53797332246958,0.9549156927512515,3.0,-0.08955624535301968,180.0,-4.925304985404189,0.0
 0.32388073370968573,2.767676405703043,4.402529267281085,178.51051227076906,0.9716422011290569,3.0,-0.08696472358670362,180.0,-4.865825024333653,0.0
 0.3293996104502476,2.7622702389624374,4.402672375728247,178.4836583822186,0.9881988313507425,2.99999999999999,-0.08449115310775661,180.0,-4.807309906948363,0.0
 0.3348640009047262,2.756827518617995,4.402818948960266,178.45738936385138,1.0045920027141781,3.0,-0.08212896434630935,180.0,-4.7498129549818655,0.0
 0.34027588046861174,2.7513489080703613,4.402968948479534,178.43168394818804,1.0208276414058348,3.0,-0.0798720298937139,180.0,-4.6933772963392615,0.0
 0.34563707622468237,2.74583507072018,4.4031223357884395,178.40652183374524,1.0369112286740467,3.0,-0.07771463382220146,180.0,-4.638037311338947,0.0
 0.3509492810706537,2.740286669968095,4.403279072389375,178.38188362946414,1.0528478432119608,3.0000000000000107,-0.07565143792894288,180.0,-4.583819832205308,0.0
 0.35621406619062584,2.7347043692147515,4.40343911978473,178.35775080301892,1.0686421985718773,3.0000000000000107,-0.07367745361070507,180.0,-4.5307452191116,0.0
 0.36143289209962937,2.7290888318607935,4.403602439476895,178.3341056324823,1.0842986762988878,2.9999999999999893,-0.07178801626646171,180.0,-4.4788282773685975,0.0
 0.3666071184541127,2.7234407213068654,4.403768992968261,178.31093116117236,1.0998213553623377,2.9999999999999893,-0.0699787583872149,180.0,-4.428079036521735,0.0
 0.3717380127912888,2.717760700953612,4.403938741761218,178.2882111555193,1.115214038373866,2.9999999999999893,-0.06824558989206965,180.0,-4.3785034556573335,0.0
 0.3768267583355478,2.7120494342016768,4.404111647358156,178.26593006556882,1.130480275006643,3.0,-0.06658467935207223,180.0,-4.330104025718853,0.0
 0.3818744609896316,2.7063075844517055,4.404287671261467,178.2440729879857,1.1456233829688944,3.0,-0.06499243043755595,180.0,-4.282880261890322,0.0
 0.38688215561122385,2.7005358151043413,4.404466774973539,178.22262563153333,1.1606464668336711,3.0,-0.06346547066306277,180.0,-4.236829212338039,0.0
 0.3918508116612773,2.694734789560229,4.404648919996764,178.2015742844344,1.1755524349838316,3.0000000000000333,-0.06200063203503667,180.0,-4.191945793124129,5.764436848625694e-12
 0.3967813382984422,2.688905171220013,4.404834067833534,178.18090578403985,1.1903440148953264,3.000000000000011,-0.06059493735250147,180.00000000000003,-4.148223170026597,-1.1616698697019738e-11
 0.4016745889838018,2.6830476234843377,4.405022179986236,178.16060748817011,1.2050237669514052,3.0,-0.059245587794774075,179.99999999999997,-4.105653066658775,5.851969603419958e-12
 0.40653136565157433,2.6771628097538476,4.405213217957264,178.14066724815,1.2195940969547228,3.0,-0.057949952380064174,180.0,-4.064225996584154,0.0
 0.41135242249414344,2.671251393429187,4.405407143249006,178.12107338359942,1.2340572674824302,3.0000000000000115,-0.05670555169954876,180.0,-4.023931518282827,5.938451914115636e-12
